회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member
246289344,정상회원,수지구-풍덕천동,여,42,미신청,.,normal
246294912,정상회원,수지구-신봉동,여,50,신청,.,normal
246649408,정상회원,기타-기타,여,46,미신청,.,normal
246764480,정상회원,서울 강남구-기타,여,44,미신청,.,normal
247003904,정상회원,수지구-풍덕천동,여,64,미신청,.,VIP
247007616,정상회원,수정구-위례(창곡)동,여,59,미신청,.,normal
247341696,정상회원,기타-기타,여,61,미신청,.,normal
247510592,정상회원,수지구-풍덕천동,여,55,신청,.,normal
247881792,정상회원,기타-기타,여,58,미신청,.,normal
247926336,정상회원,수지구-동천동,남,63,미신청,.,normal
248030272,정상회원,수지구-성복동,여,67,미신청,.,normal
248100800,정상회원,수지구-신봉동,여,52,미신청,.,normal
248592640,정상회원,기타-기타,여,64,미신청,.,normal
248611200,정상회원,수지구-성복동,여,55,신청,.,normal
24883392,정상회원,수지구-상현동,여,73,미신청,.,normal
249297920,정상회원,수지구-신봉동,여,50,신청,.,normal
249314624,정상회원,수지구-상현동,여,50,미신청,.,normal
249336896,정상회원,수지구-풍덕천동,여,69,미신청,.,normal
249548480,정상회원,수지구-풍덕천동,여,42,미신청,.,normal
249572608,정상회원,수지구-상현동,여,44,미신청,.,normal
250021760,정상회원,수지구-신봉동,여,48,미신청,.,normal
250146112,정상회원,기타-기타,여,40,미신청,.,normal
251174336,정상회원,수지구-상현동,여,56,미신청,.,normal
251257856,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
251309824,정상회원,수지구-풍덕천동,여,51,미신청,.,normal
25145088,정상회원,수지구-신봉동,여,55,미신청,.,normal
251452736,정상회원,수지구-동천동,여,48,미신청,수신,normal
251677312,정상회원,수지구-풍덕천동,여,50,미신청,.,normal
251753408,정상회원,기흥구-신갈동,여,49,미신청,.,normal
251799808,정상회원,수지구-죽전동,여,48,미신청,.,normal
251874048,정상회원,수지구-풍덕천동,여,52,미신청,.,normal
252085632,정상회원,수정구-기타,여,45,미신청,.,normal
252202560,정상회원,기흥구-마북동,여,47,미신청,수신,normal
252592320,정상회원,수지구-성복동,여,42,미신청,.,normal
252662848,정상회원,기타-기타,남,43,미신청,.,normal
252699968,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
252701824,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
252854016,탈퇴,서울 송파구-기타,여,63,미신청,.,normal
253637248,정상회원,수지구-동천동,여,55,미신청,.,normal
253817280,정상회원,기타-기타,여,44,미신청,.,normal
254140224,정상회원,분당구-판교동,여,51,미신청,수신,normal
254246016,정상회원,수지구-풍덕천동,여,40,미신청,.,normal
254379648,정상회원,수지구-성복동,여,62,미신청,.,VIP
254500288,정상회원,수지구-동천동,여,56,미신청,.,normal
254513280,정상회원,수지구-풍덕천동,여,52,미신청,수신,normal
254539264,정상회원,수지구-풍덕천동,남,72,미신청,.,normal
254585664,정상회원,서울 송파구-기타,여,66,미신청,.,normal
254886336,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
255060800,정상회원,수지구-동천동,여,46,미신청,.,normal
255101632,정상회원,광주-오포읍,여,56,미신청,.,normal
256272768,정상회원,수지구-성복동,여,48,미신청,수신,normal
256547456,정상회원,수지구-성복동,여,63,신청,.,normal
256733056,정상회원,수지구-상현동,여,69,미신청,.,normal
25679616,정상회원,기타-기타,남,61,미신청,.,normal
256816576,정상회원,수지구-풍덕천동,여,43,신청,.,normal
257011456,정상회원,수지구-풍덕천동,여,55,미신청,.,normal
257390080,정상회원,수지구-신봉동,여,45,미신청,.,normal
257987712,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
258074944,정상회원,분당구-구미동,여,51,미신청,수신,normal
258078656,정상회원,기타-기타,남,51,신청,.,normal
258091648,정상회원,기흥구-신갈동,여,44,미신청,.,normal
258271680,정상회원,수지구-신봉동,여,42,미신청,.,normal
258527808,정상회원,중원구-여수동,여,42,미신청,.,normal
258737536,정상회원,기타-기타,남,52,미신청,.,normal
258765376,정상회원,수지구-풍덕천동,여,50,미신청,수신,normal
258804352,정상회원,기타-기타,여,64,미신청,.,normal
258822912,정상회원,수지구-신봉동,여,49,신청,.,normal
258887872,정상회원,광주-기타,여,46,미신청,.,normal
259570880,정상회원,수원 장안구-정자동,여,60,미신청,.,normal
260047872,정상회원,기타-기타,여,70,미신청,.,normal
260172224,정상회원,수지구-풍덕천동,여,69,신청,.,normal
260263168,정상회원,처인구-원삼면,여,61,미신청,.,normal
260385664,정상회원,수지구-동천동,여,52,미신청,.,normal
260443200,정상회원,수지구-풍덕천동,여,52,미신청,.,normal
26110208,정상회원,분당구-서현동,여,46,미신청,.,normal
261159616,정상회원,수지구-풍덕천동,여,78,미신청,.,normal
261432448,정상회원,수지구-동천동,여,49,미신청,.,normal
261618048,정상회원,수지구-신봉동,여,42,미신청,.,normal
261918720,정상회원,수지구-동천동,남,75,미신청,.,normal
262367872,정상회원,광주-기타,여,54,미신청,.,normal
262870848,정상회원,수지구-풍덕천동,여,58,미신청,.,normal
262928384,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
262941376,정상회원,기흥구-보정동,여,58,미신청,수신,normal
262950656,정상회원,수지구-풍덕천동,여,43,미신청,.,normal
262998912,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
263004480,정상회원,수지구-풍덕천동,여,47,신청,.,normal
263052736,정상회원,수지구-성복동,여,46,미신청,.,normal
263071296,정상회원,수지구-풍덕천동,여,51,신청,.,normal
263075008,정상회원,수지구-신봉동,여,53,미신청,.,normal
263106560,정상회원,서울 강남구-기타,여,61,미신청,.,normal
263145536,정상회원,수지구-성복동,여,68,미신청,수신,normal
263208640,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
263284736,정상회원,수지구-성복동,여,58,신청,.,normal
263292160,정상회원,수지구-신봉동,여,43,미신청,.,normal
263320000,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
263351552,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
263368256,정상회원,수지구-풍덕천동,여,49,미신청,수신,VIP
263407232,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
263427648,정상회원,수지구-풍덕천동,여,50,신청,.,normal
263431360,정상회원,기흥구-영덕동,여,56,미신청,.,normal
263505600,탈퇴,수지구-풍덕천동,여,81,미신청,.,normal
263516736,정상회원,수지구-풍덕천동,여,43,미신청,.,normal
26355200,정상회원,수지구-동천동,여,72,미신청,.,normal
263758016,정상회원,수지구-풍덕천동,여,68,미신청,.,normal
263821120,정상회원,수지구-풍덕천동,여,46,신청,.,normal
263832256,정상회원,수원 영통구-기타,여,53,신청,.,normal
263897216,정상회원,수지구-풍덕천동,여,63,미신청,.,normal
263908352,정상회원,수지구-상현동,여,47,미신청,.,normal
263938048,정상회원,수지구-신봉동,여,58,신청,.,normal
263973312,정상회원,수지구-풍덕천동,여,52,미신청,.,normal
264047552,정상회원,수지구-풍덕천동,여,50,미신청,.,normal
264151488,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
264157056,정상회원,기타-기타,남,66,미신청,.,normal
264207168,정상회원,수지구-풍덕천동,여,50,미신청,.,normal
264273984,정상회원,수원 팔달구-기타,여,66,미신청,.,normal
264517120,정상회원,기타-기타,남,40,미신청,.,normal
264533824,정상회원,분당구-정자동,여,58,미신청,수신,VIP
264537536,정상회원,수지구-동천동,여,50,미신청,.,normal
264548672,정상회원,수지구-상현동,여,43,미신청,.,normal
264673024,정상회원,수지구-풍덕천동,여,71,신청,.,normal
264899456,정상회원,수지구-풍덕천동,여,52,신청,.,normal
264942144,정상회원,수지구-풍덕천동,여,43,미신청,.,normal
265005248,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
265008960,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
265155584,정상회원,기흥구-중동,여,45,미신청,.,normal
265168576,정상회원,분당구-판교동,여,47,미신청,.,normal
265242816,정상회원,수지구-풍덕천동,여,51,미신청,.,normal
265270656,정상회원,수지구-신봉동,여,72,미신청,.,normal
265341184,정상회원,수지구-성복동,남,75,미신청,.,normal
265465536,정상회원,수지구-상현동,여,63,미신청,.,normal
265471104,정상회원,서울 강남구-기타,여,61,미신청,.,normal
265740224,정상회원,수지구-죽전동,여,62,미신청,.,normal
266449216,정상회원,수지구-풍덕천동,여,54,미신청,수신,normal
266480768,정상회원,수지구-풍덕천동,여,80,미신청,.,normal
266619968,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
266662656,정상회원,수지구-상현동,남,87,미신청,.,normal
266688640,정상회원,수지구-상현동,여,53,미신청,수신,normal
266701632,정상회원,기타-기타,여,52,미신청,.,normal
26676288,정상회원,수지구-신봉동,여,46,미신청,.,normal
266863104,정상회원,수원 영통구-기타,여,61,미신청,.,normal
266942912,정상회원,수지구-풍덕천동,여,55,미신청,.,normal
266950336,정상회원,분당구-판교동,여,41,미신청,.,normal
267093248,정상회원,수지구-기타,여,49,신청,.,normal
267100672,정상회원,수지구-풍덕천동,여,74,미신청,.,normal
267106240,정상회원,기타-기타,여,57,미신청,.,normal
267210176,정상회원,수지구-신봉동,여,52,미신청,.,normal
267358656,정상회원,수지구-풍덕천동,여,54,미신청,.,normal
267677888,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
267681600,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
267685312,정상회원,수지구-풍덕천동,여,43,미신청,수신,normal
267705728,정상회원,수지구-상현동,여,48,신청,.,normal
267891328,정상회원,수지구-신봉동,여,40,신청,.,normal
267904320,정상회원,수지구-신봉동,여,46,미신청,.,normal
268089920,정상회원,기흥구-신갈동,여,71,미신청,.,normal
268104768,정상회원,수지구-풍덕천동,여,51,미신청,.,normal
268151168,정상회원,수지구-풍덕천동,여,48,미신청,.,normal
268308928,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
268323776,정상회원,수지구-풍덕천동,여,45,미신청,.,normal
268327488,정상회원,분당구-백현동,여,48,미신청,.,normal
268388736,정상회원,수지구-상현동,여,75,미신청,.,normal
268411008,정상회원,수지구-풍덕천동,여,52,미신청,.,normal
268895424,정상회원,수지구-상현동,여,85,미신청,.,normal
269246208,정상회원,수지구-풍덕천동,여,47,미신청,수신,VIP
269259200,정상회원,수지구-풍덕천동,여,51,신청,.,normal
269418816,정상회원,수지구-동천동,여,51,미신청,.,normal
269470784,정상회원,분당구-정자동,여,43,미신청,.,normal
269535744,정상회원,수지구-풍덕천동,여,52,미신청,.,normal
269558016,정상회원,수지구-풍덕천동,여,49,미신청,수신,normal
269604416,정상회원,수지구-신봉동,여,51,미신청,.,normal
269639680,정상회원,수지구-상현동,여,86,미신청,.,normal
269932928,정상회원,분당구-정자동,여,57,미신청,.,normal
269936640,정상회원,수지구-성복동,여,49,미신청,.,normal
269944064,정상회원,수지구-풍덕천동,여,54,미신청,.,normal
269949632,정상회원,수지구-동천동,여,44,미신청,.,normal
269994176,정상회원,수지구-성복동,여,44,미신청,.,normal
270031296,정상회원,수지구-풍덕천동,여,49,미신청,수신,normal
270048000,정상회원,분당구-서현동,여,54,미신청,.,normal
270062848,정상회원,수지구-풍덕천동,여,54,미신청,수신,normal
270118528,정상회원,수지구-풍덕천동,여,51,미신청,수신,normal
270129664,정상회원,수지구-풍덕천동,여,65,미신청,.,normal
270138944,정상회원,수지구-신봉동,여,64,미신청,.,normal
270322688,정상회원,수지구-풍덕천동,여,40,미신청,.,normal
270346816,정상회원,수지구-풍덕천동,남,56,미신청,수신,normal
270382080,정상회원,수지구-풍덕천동,여,46,미신청,.,normal
270627072,정상회원,서울 강남구-기타,여,56,미신청,.,normal
27066048,정상회원,분당구-삼평동,여,57,신청,.,normal
270842368,정상회원,수지구-풍덕천동,여,49,미신청,.,normal
271076224,정상회원,수지구-풍덕천동,여,52,미신청,.,normal
